timestamp,bicep,tricep,label
699960700,47931,53965,strong_straight_CF
699962697,49292,53805,strong_straight_CF
699964697,50348,53709,strong_straight_CF
699966682,50652,53789,strong_straight_CF
699968682,50380,54109,strong_straight_CF
699970658,50252,54365,strong_straight_CF
699972668,50716,54413,strong_straight_CF
699974687,51756,54541,strong_straight_CF
699983828,52684,54205,strong_straight_CF
699985718,52044,54589,strong_straight_CF
699987703,51436,54989,strong_straight_CF
699989699,51132,55021,strong_straight_CF
699991690,51132,54813,strong_straight_CF
699993689,51500,54781,strong_straight_CF
699995690,52044,54765,strong_straight_CF
699997697,52124,54669,strong_straight_CF
699999700,51500,54365,strong_straight_CF
700001679,49964,54173,strong_straight_CF
700003661,47275,53869,strong_straight_CF
700005682,43818,53741,strong_straight_CF
700007674,40921,53917,strong_straight_CF
700009671,39657,54381,strong_straight_CF
700011675,41162,55005,strong_straight_CF
700013681,45451,55773,strong_straight_CF
700015681,50876,56365,strong_straight_CF
700017688,55949,56765,strong_straight_CF
700019704,58974,56333,strong_straight_CF
700021695,59582,55693,strong_straight_CF
700023704,57486,55357,strong_straight_CF
700025695,53597,54893,strong_straight_CF
700027694,48667,54589,strong_straight_CF
700029691,44090,56205,strong_straight_CF
700038825,47163,56365,strong_straight_CF
700058814,60286,56877,strong_straight_CF
700060714,61278,55965,strong_straight_CF
700062704,60350,54973,strong_straight_CF
700064687,58478,55597,strong_straight_CF
700066712,56797,56765,strong_straight_CF
700068707,55341,57229,strong_straight_CF
700070698,54077,57678,strong_straight_CF
700072679,53261,59166,strong_straight_CF
700074669,52988,60574,strong_straight_CF
700076668,52748,60222,strong_straight_CF
700078669,51964,59630,strong_straight_CF
700080680,50172,61022,strong_straight_CF
700082685,47643,61983,strong_straight_CF
700084689,45467,61278,strong_straight_CF
700086681,44426,60718,strong_straight_CF
700088697,44042,62047,strong_straight_CF
700090702,43274,62655,strong_straight_CF
700092694,42218,59966,strong_straight_CF
700094692,41706,54957,strong_straight_CF
700096674,42026,52636,strong_straight_CF
700098677,42922,54797,strong_straight_CF
700100707,44458,57630,strong_straight_CF
700102684,46123,57646,strong_straight_CF
700104709,48011,54909,strong_straight_CF
700113832,49724,57374,strong_straight_CF
700115718,50060,55357,strong_straight_CF
700117707,52316,53709,strong_straight_CF
700119706,55629,53341,strong_straight_CF
700121702,57886,54189,strong_straight_CF
700123706,57998,55149,strong_straight_CF
700125705,56269,55389,strong_straight_CF
