RMS_1,MAV_1,WL_1,SSC_1,Label
-1.345402522043459,-1.1728505681637673,-1.0559780606161155,55,2
-1.3454025220433834,-1.1728505681637327,-1.0559780606161058,35,2
-1.3454025220368044,-1.1728505681602563,-1.0559780606149667,17,2
-1.3453912565540542,-1.1728450259737953,-1.0559763330490652,15,1
-1.3442404793034555,-1.172251210523086,-1.0558026566552414,15,1
-0.6943098383443983,-0.9667993300603408,-0.7309833203727784,41,1
0.18432743163410475,-0.25419960911559913,-0.10798305682243917,101,1
0.7346993468284947,0.5836730636830982,0.3678022941791229,140,1
1.136140758125948,1.131492826305319,1.2226920132422336,148,1
1.0788032050095355,1.0687970865036533,1.1293770255276214,152,1
0.9048901285182666,0.9366523653024479,0.43209225572171495,151,1
0.6910200928279455,0.711096256767742,0.08064401460072435,137,0
0.6175487242526352,0.6196260784839436,0.3005129806734443,142,0
0.7499181333760734,0.8212085526456497,0.6158843128780581,146,0
0.9126752897824499,1.0289279943436105,0.7413335676592498,156,0
0.7958724365320154,0.8981157501240171,0.5985718854659078,155,0
0.4592473972510277,0.5553006852827741,0.11172380981398805,151,0
0.795310641018766,0.9021833094628742,0.3124994333168466,148,0
0.923764008841987,1.041542246646935,0.5979466791434856,145,0
0.6769436064441017,0.8105124635419148,0.20227890922313227,151,0
0.7320169244546678,0.9037340066698375,0.21072760615652608,142,0
0.3469393775396381,0.42349914996350824,0.07640016744234221,148,0
0.36892018387324005,0.4056098512901968,0.06013638331023532,153,0
0.5320643819228942,0.45316379355625525,0.0435303214062999,140,0
0.6866896191488421,0.5291086897568118,0.3892020577237116,135,0
0.46889417348882106,0.2928047334682526,0.27113540328641933,135,0
-0.059156306161503046,-0.1481404084003031,-0.09209288688617326,145,0
-0.0646454917984337,-0.2016166511632197,-0.17089412597755685,138,0
0.3290694660602331,0.1827968702783619,0.13284731786711906,145,0
0.7544187334655982,0.7344656631611678,0.6963139446072957,148,0
0.6886812134707613,0.5208015065528941,0.43240104462656453,145,0
0.8850660728598004,0.6393583125067881,0.5256483500611683,148,0
0.8806790079582738,0.6394022174109953,0.538408485772439,144,0
0.41426641467462977,0.3399181997568101,0.12784250449876633,137,0
0.42594946788224547,0.4993147786015586,0.3730097393927832,141,0
0.3413933789148888,0.2787140707949202,0.3208612460001325,144,0
0.0814706120274526,-0.0373719261721733,-0.22428581867081068,115,0
0.3932895510641885,0.31796783217828284,0.04329653474997029,113,0
0.6866231609752392,0.6234362114944205,0.40006071340094307,127,0
0.2642389692176161,0.1351672249388242,0.004829131616846818,163,1
0.03410914881917937,-0.136648812808311,-0.32025181329456276,129,1
-0.6121069218512156,-0.7771280459908936,-0.8001391575963797,86,1
-0.9700050338745226,-1.0669672093675042,-0.9397914179118491,55,1
-1.331837520443675,-1.16589691343593,-1.0534202988037593,19,1
-1.3452578711212833,-1.1727825371996283,-1.0559578738377158,14,1
-1.3454010678917938,-1.1728498861374983,-1.0559779193834462,14,1
-1.3454018756678172,-1.172850235894994,-1.0559779735474233,13,1
-0.6776477969607706,-0.8155274870546636,-0.9072942638200991,37,2
-0.6616238509350337,-0.746922422332425,-0.8884369715353878,40,2
-0.6949198082752798,-0.8057080139185677,-0.8869672414537231,42,2
-0.43293973210973885,-0.5468234998970213,-0.768147555367778,66,2
-0.46854638259987536,-0.5973628957076986,-0.7831977340315567,80,2
-0.48786519720876165,-0.6280209701649095,-0.7824677825912105,88,2
-0.7146795030103755,-0.8667989985902725,-0.9169980542404809,52,2
-1.3348818642340368,-1.1680028216955323,-1.0548795107829851,14,2
-1.34532270735939,-1.1728105065554506,-1.055968852958315,15,2
-1.3454019617040316,-1.1728502725241774,-1.055977967194251,15,2
-1.3454025153939457,-1.17285056508279,-1.0559780597279609,15,2
-1.3454025210254306,-1.172850567647967,-1.05597806051021,15,2
-1.3454024102042061,-1.172850516661009,-1.0559780466319886,14,2
-1.3453931891503537,-1.172845682326955,-1.0559764379594878,15,2
-1.3441492586392794,-1.172216159577941,-1.0558106812666161,21,2
-1.1521220523273161,-1.1277097626786525,-0.9354020132783311,97,2
-1.1521219729638958,-1.1276944556199988,-0.9353679003383517,99,2
-1.3441370549879748,-1.1721997732872276,-1.0557642002452747,21,2
-1.3453904384647148,-1.1728445917960844,-1.0559761235474296,15,2
-1.3454023848976193,-1.1728505053200515,-1.055978046077377,14,2
