RMS_1,MAV_1,WL_1,SSC_1,Label
649.7358965352215,447.98431540108635,45632.09968905247,136,0
866.0163653963938,695.350805272756,72394.04604169619,146,0
847.6847293334704,665.337658663168,76940.29936747586,146,0
813.8356851772305,607.7691064308054,72317.2832933763,139,0
847.6890926984546,649.9110835655214,70834.75660908865,126,0
845.0910301029196,675.7250303947029,65081.61012413114,125,0
743.7995478057825,582.1041056140036,48866.33278934048,124,0
824.0058176319,658.5664322838414,55947.36201179248,125,0
1006.8993455117842,834.183951357891,78762.32576982613,134,0
1023.5097423979968,862.743185302334,74265.78101958176,139,0
996.2249000280365,848.8927133253909,65424.099521674114,149,0
1035.6404770135077,864.666059882353,70197.69714612579,138,0
1073.6939499389064,903.6550668533802,76968.13068967705,135,0
1014.035626530473,848.7773446434744,68832.13201353756,149,0
1010.9226542728122,831.5967616281534,72742.23628397705,151,0
975.585899647388,796.273829653918,83360.56043998513,146,0
964.1522882414628,789.1398156611139,83650.55584736177,138,0
970.3455917758,804.7237152872815,75293.09157327034,139,0
916.7356241955906,793.3824715984529,61143.885922773974,151,0
907.753579622331,793.3228134733016,66080.42941245578,159,0
810.1704728808222,642.0538757065632,41892.15813300053,151,1
775.6517589072256,643.5890204448452,38710.066832391676,151,1
720.6361128984163,630.4987528883657,35315.80441607846,155,1
656.6175148686763,571.6264479916812,31706.256360689833,159,1
594.9095663366257,487.9838646219109,30192.61288805675,166,1
497.41318669775126,347.20546742502034,22613.23605985714,124,1
323.86722404029274,200.9219801081676,11392.592878508229,71,1
303.5376094154548,171.05097891516505,7421.527879985294,56,1
186.64305321563606,65.64450591969522,4830.7583805704235,56,2
186.2507400999782,60.749467244875696,4665.627789281477,49,2
0.7813725807720788,0.32644516676716523,6.089727589901424,14,2
0.14961675336960753,0.0644474469613951,1.2233410544849603,14,2
82.89791971977414,15.758886547801119,3951.4953643798426,75,2
82.93629059584114,16.771242554385445,4038.9606881345476,106,2
2.527087397427866,1.0841102478750397,80.32782822422695,44,2
0.06487811339868521,0.03544095261528006,1.000536610991043,15,2
82.12159513428556,13.366405620857602,3332.1907366622872,63,2
117.33723606187631,32.508238208723036,7993.741528426283,146,2
83.83202111842061,19.987984971320124,4600.329745328682,121,2
1.9322998517654695,0.8267916538530288,52.87203339847946,40,2
0.014668053712726073,0.007986621504134045,0.2367119151512196,15,2
0.4596402186824582,0.20265626139119888,6.300181868750701,21,2
117.56378817646147,29.18592842070737,7983.953396642291,102,2
117.56873206799354,29.437238053792512,8004.623589753989,112,2
1.1721016051992714,0.45633455637896353,25.521172932409147,31,2
0.014359161242508937,0.008142989390117518,0.1562420329446489,15,2
0.9777792669810761,0.39717772659989925,13.384770812458363,27,2
82.93533828974718,16.67199221467018,4036.7258564678914,104,2
82.93066502691131,16.444791781551967,4026.3736319508994,92,2
0.42523209297084774,0.16737622742661137,3.5455142582526094,14,2
0.0033458259380811164,0.0014264883304998242,0.029052758898138097,15,2
2.2606718664819254e-05,1.024791781687174e-05,0.00029437316129410184,15,2
2.623508187146738e-07,1.0509372544988774e-07,2.7955449631898653e-06,14,2
2.6146782183063595e-09,1.2044902576726378e-09,2.257112877529141e-08,15,2
4.7691543413249896e-08,1.8845280124226836e-08,4.63864368977993e-07,15,2
0.07493191584263852,0.029602570009273396,0.5925283821624568,15,1
